,predicted_price,current_price,price_delta,pct_change,action
154,580.77,580,0.77,0.13,increase
155,580.77,580,0.77,0.13,increase
156,591.3,585,6.3,1.08,increase
157,596.17,595,1.17,0.2,increase
158,470.1,470,0.1,0.02,increase
159,470.1,470,0.1,0.02,increase
160,474.9,475,-0.1,-0.02,decrease
161,465.57,465,0.57,0.12,increase
162,474.9,475,-0.1,-0.02,decrease
163,390.37,390,0.37,0.09,increase
164,390.37,390,0.37,0.09,increase
165,394.03,395,-0.97,-0.24,decrease
166,380.0,380,0.0,0.0,hold
167,711.5,710,1.5,0.21,increase
168,465.0,465,0.0,0.0,hold
169,465.0,465,0.0,0.0,hold
170,469.3,470,-0.7,-0.15,decrease
171,474.77,475,-0.23,-0.05,decrease
172,379.93,380,-0.07,-0.02,decrease
173,379.93,380,-0.07,-0.02,decrease
174,384.9,385,-0.1,-0.03,decrease
175,374.83,375,-0.17,-0.04,decrease
176,384.9,385,-0.1,-0.03,decrease
177,309.97,310,-0.03,-0.01,decrease
178,309.97,310,-0.03,-0.01,decrease
179,319.4,320,-0.6,-0.19,decrease
180,305.03,305,0.03,0.01,increase
181,569.9,570,-0.1,-0.02,decrease
182,465.0,465,0.0,0.0,hold
183,465.0,465,0.0,0.0,hold
184,472.07,470,2.07,0.44,increase
185,474.9,475,-0.1,-0.02,decrease
186,380.1,380,0.1,0.03,increase
187,380.1,380,0.1,0.03,increase
188,385.27,385,0.27,0.07,increase
189,374.93,375,-0.07,-0.02,decrease
190,385.27,385,0.27,0.07,increase
191,309.93,310,-0.07,-0.02,decrease
192,309.93,310,-0.07,-0.02,decrease
193,320.07,320,0.07,0.02,increase
194,305.1,305,0.1,0.03,increase
195,567.07,570,-2.93,-0.51,decrease
196,465.0,465,0.0,0.0,hold
197,465.0,465,0.0,0.0,hold
198,472.07,470,2.07,0.44,increase
199,474.9,475,-0.1,-0.02,decrease
200,380.1,380,0.1,0.03,increase
201,380.1,380,0.1,0.03,increase
202,385.27,385,0.27,0.07,increase
203,374.93,375,-0.07,-0.02,decrease
204,385.27,385,0.27,0.07,increase
205,309.9,310,-0.1,-0.03,decrease
206,309.9,310,-0.1,-0.03,decrease
207,320.07,320,0.07,0.02,increase
208,305.1,305,0.1,0.03,increase
209,567.07,570,-2.93,-0.51,decrease
210,551.7,550,1.7,0.31,increase
211,551.7,550,1.7,0.31,increase
212,556.67,555,1.67,0.3,increase
213,560.07,560,0.07,0.01,increase
214,445.03,445,0.03,0.01,increase
215,445.03,445,0.03,0.01,increase
216,450.87,450,0.87,0.19,increase
217,438.73,440,-1.27,-0.29,decrease
218,450.87,450,0.87,0.19,increase
219,364.93,365,-0.07,-0.02,decrease
220,364.93,365,-0.07,-0.02,decrease
221,373.9,375,-1.1,-0.29,decrease
222,359.2,360,-0.8,-0.22,decrease
223,680.27,670,10.27,1.53,increase
224,550.3,550,0.3,0.05,increase
225,550.3,550,0.3,0.05,increase
226,553.6,555,-1.4,-0.25,decrease
227,559.57,560,-0.43,-0.08,decrease
228,444.97,445,-0.03,-0.01,decrease
229,444.97,445,-0.03,-0.01,decrease
230,450.7,450,0.7,0.16,increase
231,438.4,440,-1.6,-0.36,decrease
232,450.7,450,0.7,0.16,increase
233,363.87,365,-1.13,-0.31,decrease
234,363.87,365,-1.13,-0.31,decrease
235,374.67,375,-0.33,-0.09,decrease
236,356.9,360,-3.1,-0.86,decrease
237,676.5,670,6.5,0.97,increase
238,645.53,645,0.53,0.08,increase
239,645.53,645,0.53,0.08,increase
240,645.37,650,-4.63,-0.71,decrease
241,657.33,660,-2.67,-0.4,decrease
242,518.33,520,-1.67,-0.32,decrease
243,518.33,520,-1.67,-0.32,decrease
244,526.43,530,-3.57,-0.67,decrease
245,510.87,515,-4.13,-0.8,decrease
246,526.43,530,-3.57,-0.67,decrease
247,427.77,430,-2.23,-0.52,decrease
248,427.77,430,-2.23,-0.52,decrease
249,439.53,440,-0.47,-0.11,decrease
250,424.67,425,-0.33,-0.08,decrease
251,789.57,790,-0.43,-0.05,decrease
252,722.67,725,-2.33,-0.32,decrease
253,722.67,725,-2.33,-0.32,decrease
254,736.0,735,1.0,0.14,increase
255,735.6,740,-4.4,-0.59,decrease
256,586.33,585,1.33,0.23,increase
257,586.33,585,1.33,0.23,increase
258,595.33,595,0.33,0.06,increase
259,584.57,580,4.57,0.79,increase
260,595.33,595,0.33,0.06,increase
261,486.3,485,1.3,0.27,increase
262,486.3,485,1.3,0.27,increase
263,495.57,495,0.57,0.11,increase
264,479.27,475,4.27,0.9,increase
265,912.53,885,27.53,3.11,increase
266,630.67,630,0.67,0.11,increase
267,630.67,630,0.67,0.11,increase
268,634.83,635,-0.17,-0.03,decrease
269,648.23,645,3.23,0.5,increase
270,510.4,510,0.4,0.08,increase
271,510.4,510,0.4,0.08,increase
272,520.27,520,0.27,0.05,increase
273,506.07,505,1.07,0.21,increase
274,520.27,520,0.27,0.05,increase
275,420.27,420,0.27,0.06,increase
276,420.27,420,0.27,0.06,increase
277,434.73,430,4.73,1.1,increase
278,416.27,415,1.27,0.31,increase
279,771.13,770,1.13,0.15,increase
280,630.17,630,0.17,0.03,increase
281,630.17,630,0.17,0.03,increase
282,635.33,635,0.33,0.05,increase
283,645.67,645,0.67,0.1,increase
284,509.77,510,-0.23,-0.05,decrease
285,509.77,510,-0.23,-0.05,decrease
286,519.93,520,-0.07,-0.01,decrease
287,505.8,505,0.8,0.16,increase
288,519.93,520,-0.07,-0.01,decrease
289,420.33,420,0.33,0.08,increase
290,420.33,420,0.33,0.08,increase
291,429.97,430,-0.03,-0.01,decrease
292,416.3,415,1.3,0.31,increase
293,770.77,770,0.77,0.1,increase
294,630.37,630,0.37,0.06,increase
295,630.37,630,0.37,0.06,increase
296,634.0,635,-1.0,-0.16,decrease
297,644.9,645,-0.1,-0.02,decrease
298,508.53,510,-1.47,-0.29,decrease
299,508.53,510,-1.47,-0.29,decrease
300,519.63,520,-0.37,-0.07,decrease
301,505.53,505,0.53,0.11,increase
302,519.63,520,-0.37,-0.07,decrease
303,420.57,420,0.57,0.13,increase
304,420.57,420,0.57,0.13,increase
305,428.9,430,-1.1,-0.26,decrease
306,417.03,415,2.03,0.49,increase
307,770.9,770,0.9,0.12,increase
308,464.5,465,-0.5,-0.11,decrease
309,464.5,465,-0.5,-0.11,decrease
310,470.13,470,0.13,0.03,increase
311,474.8,475,-0.2,-0.04,decrease
312,380.0,380,0.0,0.0,hold
313,380.0,380,0.0,0.0,hold
314,384.97,385,-0.03,-0.01,decrease
315,374.3,375,-0.7,-0.19,decrease
316,384.97,385,-0.03,-0.01,decrease
317,309.87,310,-0.13,-0.04,decrease
318,309.87,310,-0.13,-0.04,decrease
319,319.93,320,-0.07,-0.02,decrease
320,304.77,305,-0.23,-0.08,decrease
321,569.53,570,-0.47,-0.08,decrease
322,465.0,465,0.0,0.0,hold
323,465.0,465,0.0,0.0,hold
324,469.9,470,-0.1,-0.02,decrease
325,474.57,475,-0.43,-0.09,decrease
326,380.0,380,0.0,0.0,hold
327,380.0,380,0.0,0.0,hold
328,385.0,385,0.0,0.0,hold
329,374.8,375,-0.2,-0.05,decrease
330,385.0,385,0.0,0.0,hold
331,309.93,310,-0.07,-0.02,decrease
332,309.93,310,-0.07,-0.02,decrease
333,319.93,320,-0.07,-0.02,decrease
334,304.9,305,-0.1,-0.03,decrease
335,570.0,570,0.0,0.0,hold
336,535.47,535,0.47,0.09,increase
337,535.47,535,0.47,0.09,increase
338,542.33,545,-2.67,-0.49,decrease
339,552.87,550,2.87,0.52,increase
340,434.87,435,-0.13,-0.03,decrease
341,434.87,435,-0.13,-0.03,decrease
342,439.57,440,-0.43,-0.1,decrease
343,425.73,430,-4.27,-0.99,decrease
344,439.57,440,-0.43,-0.1,decrease
345,360.5,360,0.5,0.14,increase
346,360.5,360,0.5,0.14,increase
347,364.27,365,-0.73,-0.2,decrease
348,355.57,355,0.57,0.16,increase
349,650.37,655,-4.63,-0.71,decrease
350,581.17,580,1.17,0.2,increase
351,581.17,580,1.17,0.2,increase
352,591.63,585,6.63,1.13,increase
353,596.57,595,1.57,0.26,increase
354,470.03,470,0.03,0.01,increase
355,470.03,470,0.03,0.01,increase
356,475.03,475,0.03,0.01,increase
357,465.63,465,0.63,0.14,increase
358,475.03,475,0.03,0.01,increase
359,390.33,390,0.33,0.09,increase
360,390.33,390,0.33,0.09,increase
361,393.97,395,-1.03,-0.26,decrease
362,380.5,380,0.5,0.13,increase
363,711.67,710,1.67,0.23,increase
364,464.8,465,-0.2,-0.04,decrease
365,464.8,465,-0.2,-0.04,decrease
366,469.57,470,-0.43,-0.09,decrease
367,472.93,475,-2.07,-0.44,decrease
368,379.93,380,-0.07,-0.02,decrease
369,379.93,380,-0.07,-0.02,decrease
370,384.93,385,-0.07,-0.02,decrease
371,374.73,375,-0.27,-0.07,decrease
372,384.93,385,-0.07,-0.02,decrease
373,309.1,310,-0.9,-0.29,decrease
374,309.1,310,-0.9,-0.29,decrease
375,319.27,320,-0.73,-0.23,decrease
376,304.27,305,-0.73,-0.24,decrease
377,570.0,570,0.0,0.0,hold
378,455.23,455,0.23,0.05,increase
379,455.23,455,0.23,0.05,increase
380,459.57,460,-0.43,-0.09,decrease
381,464.53,465,-0.47,-0.1,decrease
382,369.9,370,-0.1,-0.03,decrease
383,369.9,370,-0.1,-0.03,decrease
384,375.0,375,0.0,0.0,hold
385,365.37,365,0.37,0.1,increase
386,375.0,375,0.0,0.0,hold
387,305.3,305,0.3,0.1,increase
388,305.3,305,0.3,0.1,increase
389,309.23,310,-0.77,-0.25,decrease
390,300.53,300,0.53,0.18,increase
391,555.0,555,0.0,0.0,hold
392,455.17,455,0.17,0.04,increase
393,455.17,455,0.17,0.04,increase
394,461.67,460,1.67,0.36,increase
395,465.4,465,0.4,0.09,increase
396,370.27,370,0.27,0.07,increase
397,370.27,370,0.27,0.07,increase
398,378.7,375,3.7,0.99,increase
399,365.63,365,0.63,0.17,increase
400,378.7,375,3.7,0.99,increase
401,305.33,305,0.33,0.11,increase
402,305.33,305,0.33,0.11,increase
403,310.8,310,0.8,0.26,increase
404,300.77,300,0.77,0.26,increase
405,558.7,555,3.7,0.67,increase
406,455.2,455,0.2,0.04,increase
407,455.2,455,0.2,0.04,increase
408,461.23,460,1.23,0.27,increase
409,465.13,465,0.13,0.03,increase
410,371.03,370,1.03,0.28,increase
411,371.03,370,1.03,0.28,increase
412,374.77,375,-0.23,-0.06,decrease
413,365.5,365,0.5,0.14,increase
414,374.77,375,-0.23,-0.06,decrease
415,305.5,305,0.5,0.16,increase
416,305.5,305,0.5,0.16,increase
417,310.13,310,0.13,0.04,increase
418,300.63,300,0.63,0.21,increase
419,555.27,555,0.27,0.05,increase
420,455.43,455,0.43,0.1,increase
421,455.43,455,0.43,0.1,increase
422,460.13,460,0.13,0.03,increase
423,464.63,465,-0.37,-0.08,decrease
424,370.1,370,0.1,0.03,increase
425,370.1,370,0.1,0.03,increase
426,374.93,375,-0.07,-0.02,decrease
427,365.07,365,0.07,0.02,increase
428,374.93,375,-0.07,-0.02,decrease
429,304.93,305,-0.07,-0.02,decrease
430,304.93,305,-0.07,-0.02,decrease
431,310.0,310,0.0,0.0,hold
432,300.03,300,0.03,0.01,increase
433,555.0,555,0.0,0.0,hold
434,629.97,625,4.97,0.79,increase
435,629.97,625,4.97,0.79,increase
436,636.17,635,1.17,0.18,increase
437,639.4,640,-0.6,-0.09,decrease
438,498.07,510,-11.93,-2.34,decrease
439,498.07,510,-11.93,-2.34,decrease
440,515.27,515,0.27,0.05,increase
441,489.63,500,-10.37,-2.07,decrease
442,515.27,515,0.27,0.05,increase
443,419.5,420,-0.5,-0.12,decrease
444,419.5,420,-0.5,-0.12,decrease
445,423.07,425,-1.93,-0.45,decrease
446,412.4,410,2.4,0.59,increase
447,777.47,765,12.47,1.63,increase
448,564.93,565,-0.07,-0.01,decrease
449,564.93,565,-0.07,-0.01,decrease
450,570.33,570,0.33,0.06,increase
451,573.5,575,-1.5,-0.26,decrease
452,455.67,455,0.67,0.15,increase
453,455.67,455,0.67,0.15,increase
454,464.43,465,-0.57,-0.12,decrease
455,450.7,450,0.7,0.16,increase
456,464.43,465,-0.57,-0.12,decrease
457,375.13,375,0.13,0.04,increase
458,375.13,375,0.13,0.04,increase
459,385.0,385,0.0,0.0,hold
460,371.9,370,1.9,0.51,increase
461,690.87,690,0.87,0.13,increase
462,455.13,455,0.13,0.03,increase
463,455.13,455,0.13,0.03,increase
464,461.13,460,1.13,0.25,increase
465,465.4,465,0.4,0.09,increase
466,371.37,370,1.37,0.37,increase
467,371.37,370,1.37,0.37,increase
468,374.97,375,-0.03,-0.01,decrease
469,365.27,365,0.27,0.07,increase
470,374.97,375,-0.03,-0.01,decrease
471,305.1,305,0.1,0.03,increase
472,305.1,305,0.1,0.03,increase
473,310.0,310,0.0,0.0,hold
474,300.53,300,0.53,0.18,increase
475,555.1,555,0.1,0.02,increase
476,455.0,455,0.0,0.0,hold
477,455.0,455,0.0,0.0,hold
478,459.13,460,-0.87,-0.19,decrease
479,464.23,465,-0.77,-0.16,decrease
480,369.9,370,-0.1,-0.03,decrease
481,369.9,370,-0.1,-0.03,decrease
482,374.8,375,-0.2,-0.05,decrease
483,365.17,365,0.17,0.05,increase
484,374.8,375,-0.2,-0.05,decrease
485,304.87,305,-0.13,-0.04,decrease
486,304.87,305,-0.13,-0.04,decrease
487,310.0,310,0.0,0.0,hold
488,300.0,300,0.0,0.0,hold
489,555.0,555,0.0,0.0,hold
490,455.0,455,0.0,0.0,hold
491,455.0,455,0.0,0.0,hold
492,459.93,460,-0.07,-0.01,decrease
493,464.87,465,-0.13,-0.03,decrease
494,369.9,370,-0.1,-0.03,decrease
495,369.9,370,-0.1,-0.03,decrease
496,375.0,375,0.0,0.0,hold
497,365.17,365,0.17,0.05,increase
498,375.0,375,0.0,0.0,hold
499,305.1,305,0.1,0.03,increase
500,305.1,305,0.1,0.03,increase
501,309.93,310,-0.07,-0.02,decrease
502,300.1,300,0.1,0.03,increase
503,555.0,555,0.0,0.0,hold
504,455.0,455,0.0,0.0,hold
505,455.0,455,0.0,0.0,hold
506,458.8,460,-1.2,-0.26,decrease
507,464.37,465,-0.63,-0.14,decrease
508,369.8,370,-0.2,-0.05,decrease
509,369.8,370,-0.2,-0.05,decrease
510,374.9,375,-0.1,-0.03,decrease
511,365.1,365,0.1,0.03,increase
512,374.9,375,-0.1,-0.03,decrease
513,305.03,305,0.03,0.01,increase
514,305.03,305,0.03,0.01,increase
515,309.73,310,-0.27,-0.09,decrease
516,300.07,300,0.07,0.02,increase
517,555.0,555,0.0,0.0,hold
518,455.03,455,0.03,0.01,increase
519,455.03,455,0.03,0.01,increase
520,460.07,460,0.07,0.01,increase
521,464.97,465,-0.03,-0.01,decrease
522,370.07,370,0.07,0.02,increase
523,370.07,370,0.07,0.02,increase
524,375.0,375,0.0,0.0,hold
525,365.03,365,0.03,0.01,increase
526,375.0,375,0.0,0.0,hold
527,305.0,305,0.0,0.0,hold
528,305.0,305,0.0,0.0,hold
529,310.0,310,0.0,0.0,hold
530,300.07,300,0.07,0.02,increase
531,555.0,555,0.0,0.0,hold
532,519.67,520,-0.33,-0.06,decrease
533,519.67,520,-0.33,-0.06,decrease
534,531.23,530,1.23,0.23,increase
535,535.3,535,0.3,0.06,increase
536,425.4,425,0.4,0.09,increase
537,425.4,425,0.4,0.09,increase
538,430.13,430,0.13,0.03,increase
539,413.77,415,-1.23,-0.3,decrease
540,430.13,430,0.13,0.03,increase
541,350.13,350,0.13,0.04,increase
542,350.13,350,0.13,0.04,increase
543,352.57,355,-2.43,-0.69,decrease
544,346.1,345,1.1,0.32,increase
545,632.07,640,-7.93,-1.24,decrease
546,565.0,565,0.0,0.0,hold
547,565.0,565,0.0,0.0,hold
548,570.27,570,0.27,0.05,increase
549,573.43,575,-1.57,-0.27,decrease
550,455.27,455,0.27,0.06,increase
551,455.27,455,0.27,0.06,increase
552,464.77,465,-0.23,-0.05,decrease
553,450.43,450,0.43,0.1,increase
554,464.77,465,-0.23,-0.05,decrease
555,375.07,375,0.07,0.02,increase
556,375.07,375,0.07,0.02,increase
557,384.93,385,-0.07,-0.02,decrease
558,371.17,370,1.17,0.32,increase
559,690.03,690,0.03,0.0,increase
560,455.0,455,0.0,0.0,hold
561,455.0,455,0.0,0.0,hold
562,459.97,460,-0.03,-0.01,decrease
563,464.93,465,-0.07,-0.01,decrease
564,370.0,370,0.0,0.0,hold
565,370.0,370,0.0,0.0,hold
566,375.0,375,0.0,0.0,hold
567,365.17,365,0.17,0.05,increase
568,375.0,375,0.0,0.0,hold
569,305.0,305,0.0,0.0,hold
570,305.0,305,0.0,0.0,hold
571,309.67,310,-0.33,-0.11,decrease
572,300.13,300,0.13,0.04,increase
573,555.0,555,0.0,0.0,hold
574,455.0,455,0.0,0.0,hold
575,455.0,455,0.0,0.0,hold
576,459.9,460,-0.1,-0.02,decrease
577,464.87,465,-0.13,-0.03,decrease
578,370.0,370,0.0,0.0,hold
579,370.0,370,0.0,0.0,hold
580,375.0,375,0.0,0.0,hold
581,365.17,365,0.17,0.05,increase
582,375.0,375,0.0,0.0,hold
583,305.07,305,0.07,0.02,increase
584,305.07,305,0.07,0.02,increase
585,309.93,310,-0.07,-0.02,decrease
586,300.07,300,0.07,0.02,increase
587,555.0,555,0.0,0.0,hold
588,455.03,455,0.03,0.01,increase
589,455.03,455,0.03,0.01,increase
590,460.03,460,0.03,0.01,increase
591,464.97,465,-0.03,-0.01,decrease
592,370.07,370,0.07,0.02,increase
593,370.07,370,0.07,0.02,increase
594,375.0,375,0.0,0.0,hold
595,365.0,365,0.0,0.0,hold
596,375.0,375,0.0,0.0,hold
597,305.0,305,0.0,0.0,hold
598,305.0,305,0.0,0.0,hold
599,310.0,310,0.0,0.0,hold
600,300.03,300,0.03,0.01,increase
601,555.0,555,0.0,0.0,hold
602,510.2,510,0.2,0.04,increase
603,510.2,510,0.2,0.04,increase
604,516.5,515,1.5,0.29,increase
605,545.5,520,25.5,4.9,increase
606,415.47,415,0.47,0.11,increase
607,415.47,415,0.47,0.11,increase
608,422.97,420,2.97,0.71,increase
609,411.07,410,1.07,0.26,increase
610,422.97,420,2.97,0.71,increase
611,341.5,340,1.5,0.44,increase
612,341.5,340,1.5,0.44,increase
613,351.83,350,1.83,0.52,increase
614,340.3,335,5.3,1.58,increase
615,627.4,625,2.4,0.38,increase
616,510.17,510,0.17,0.03,increase
617,510.17,510,0.17,0.03,increase
618,515.73,515,0.73,0.14,increase
619,525.8,520,5.8,1.12,increase
620,415.0,415,0.0,0.0,hold
621,415.0,415,0.0,0.0,hold
622,421.0,420,1.0,0.24,increase
623,410.33,410,0.33,0.08,increase
624,421.0,420,1.0,0.24,increase
625,340.7,340,0.7,0.21,increase
626,340.7,340,0.7,0.21,increase
627,352.7,350,2.7,0.77,increase
628,340.23,335,5.23,1.56,increase
629,626.87,625,1.87,0.3,increase
630,650.5,650,0.5,0.08,increase
631,650.5,650,0.5,0.08,increase
632,660.3,660,0.3,0.05,increase
633,673.57,670,3.57,0.53,increase
634,527.7,530,-2.3,-0.43,decrease
635,527.7,530,-2.3,-0.43,decrease
636,535.17,535,0.17,0.03,increase
637,520.2,520,0.2,0.04,increase
638,535.17,535,0.17,0.03,increase
639,434.73,435,-0.27,-0.06,decrease
640,434.73,435,-0.27,-0.06,decrease
641,444.23,445,-0.77,-0.17,decrease
642,427.2,430,-2.8,-0.65,decrease
643,800.13,800,0.13,0.02,increase
644,650.3,650,0.3,0.05,increase
645,650.3,650,0.3,0.05,increase
646,664.03,660,4.03,0.61,increase
647,671.87,670,1.87,0.28,increase
648,530.97,530,0.97,0.18,increase
649,530.97,530,0.97,0.18,increase
650,533.77,535,-1.23,-0.23,decrease
651,519.63,520,-0.37,-0.07,decrease
652,533.77,535,-1.23,-0.23,decrease
653,434.97,435,-0.03,-0.01,decrease
654,434.97,435,-0.03,-0.01,decrease
655,444.27,445,-0.73,-0.16,decrease
656,427.83,430,-2.17,-0.5,decrease
657,805.9,800,5.9,0.74,increase
658,565.7,565,0.7,0.12,increase
659,565.7,565,0.7,0.12,increase
660,575.13,575,0.13,0.02,increase
661,580.63,580,0.63,0.11,increase
662,460.07,460,0.07,0.01,increase
663,460.07,460,0.07,0.01,increase
664,464.57,465,-0.43,-0.09,decrease
665,454.33,455,-0.67,-0.15,decrease
666,464.57,465,-0.43,-0.09,decrease
667,380.13,380,0.13,0.04,increase
668,380.13,380,0.13,0.04,increase
669,384.77,385,-0.23,-0.06,decrease
670,376.47,375,1.47,0.39,increase
671,692.67,695,-2.33,-0.34,decrease
672,565.0,565,0.0,0.0,hold
673,565.0,565,0.0,0.0,hold
674,574.5,575,-0.5,-0.09,decrease
675,580.6,580,0.6,0.1,increase
676,460.43,460,0.43,0.09,increase
677,460.43,460,0.43,0.09,increase
678,464.3,465,-0.7,-0.15,decrease
679,449.43,455,-5.57,-1.22,decrease
680,464.3,465,-0.7,-0.15,decrease
681,380.07,380,0.07,0.02,increase
682,380.07,380,0.07,0.02,increase
683,383.7,385,-1.3,-0.34,decrease
684,375.8,375,0.8,0.21,increase
685,693.0,695,-2.0,-0.29,decrease
686,455.0,455,0.0,0.0,hold
687,455.0,455,0.0,0.0,hold
688,459.93,460,-0.07,-0.01,decrease
689,464.87,465,-0.13,-0.03,decrease
