date,day_of_week,days_out,room_id,room_name,tier,rack_low,rack_high,recommended_rate,rate_vs_rack_pct,occupancy_assumed,is_weekend,active_events,event_multiplier,competitor_avg,rate_vs_comp_pct,reasoning
2026-05-06,Wednesday,1,102,Garden Room 102,garden,269,299,305,7.4,75%,False,,1.0,310.0,-1.6,"Last-minute (1d), slight −3% to close"
2026-05-06,Wednesday,1,103,Garden Room 103,garden,279,299,310,7.3,75%,False,,1.0,310.0,0.0,"Last-minute (1d), slight −3% to close"
2026-05-06,Wednesday,1,104,Garden Room 104,garden,269,289,300,7.5,75%,False,,1.0,310.0,-3.2,"Last-minute (1d), slight −3% to close"
2026-05-06,Wednesday,1,cottage,Private Cottage,cottage,489,549,555,6.9,75%,False,,1.0,310.0,79.0,"Last-minute (1d), slight −3% to close"
2026-05-07,Thursday,2,201,Waterfront 201,waterfront,389,459,450,6.1,75%,False,,1.0,307.5,46.3,"Last-minute (2d), slight −3% to close"
2026-05-07,Thursday,2,202,Waterfront 202,waterfront,389,459,450,6.1,75%,False,,1.0,307.5,46.3,"Last-minute (2d), slight −3% to close"
2026-05-07,Thursday,2,203,Waterfront 203,waterfront,399,459,460,7.2,75%,False,,1.0,307.5,49.6,"Last-minute (2d), slight −3% to close"
2026-05-07,Thursday,2,204,Waterfront 204,waterfront,409,459,465,7.1,75%,False,,1.0,307.5,51.2,"Last-minute (2d), slight −3% to close"
2026-05-07,Thursday,2,301,Water View 301,water_view,319,369,365,6.1,75%,False,,1.0,307.5,18.7,"Last-minute (2d), slight −3% to close"
2026-05-07,Thursday,2,302,Water View 302,water_view,319,369,365,6.1,75%,False,,1.0,307.5,18.7,"Last-minute (2d), slight −3% to close"
2026-05-07,Thursday,2,303,Water View 303,water_view,329,369,370,6.0,75%,False,,1.0,307.5,20.3,"Last-minute (2d), slight −3% to close"
2026-05-07,Thursday,2,304,Water View 304,water_view,319,359,360,6.2,75%,False,,1.0,307.5,17.1,"Last-minute (2d), slight −3% to close"
2026-05-07,Thursday,2,305,Water View 305,water_view,329,369,370,6.0,75%,False,,1.0,307.5,20.3,"Last-minute (2d), slight −3% to close"
2026-05-07,Thursday,2,101,Garden Room 101,garden,269,299,305,7.4,75%,False,,1.0,307.5,-0.8,"Last-minute (2d), slight −3% to close"
2026-05-07,Thursday,2,102,Garden Room 102,garden,269,299,305,7.4,75%,False,,1.0,307.5,-0.8,"Last-minute (2d), slight −3% to close"
2026-05-07,Thursday,2,103,Garden Room 103,garden,279,299,310,7.3,75%,False,,1.0,307.5,0.8,"Last-minute (2d), slight −3% to close"
2026-05-07,Thursday,2,104,Garden Room 104,garden,269,289,300,7.5,75%,False,,1.0,307.5,-2.4,"Last-minute (2d), slight −3% to close"
2026-05-07,Thursday,2,cottage,Private Cottage,cottage,489,549,555,6.9,75%,False,,1.0,307.5,80.5,"Last-minute (2d), slight −3% to close"
2026-05-08,Friday,3,201,Waterfront 201,waterfront,389,459,645,52.1,75%,True,Parris Island USMC Graduation,1.2,355.83,81.3,"3d out, occ 75% ≥ 65% → rack | Events: Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-08,Friday,3,202,Waterfront 202,waterfront,389,459,645,52.1,75%,True,Parris Island USMC Graduation,1.2,355.83,81.3,"3d out, occ 75% ≥ 65% → rack | Events: Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-08,Friday,3,203,Waterfront 203,waterfront,399,459,650,51.5,75%,True,Parris Island USMC Graduation,1.2,355.83,82.7,"3d out, occ 75% ≥ 65% → rack | Events: Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-08,Friday,3,204,Waterfront 204,waterfront,409,459,660,52.1,75%,True,Parris Island USMC Graduation,1.2,355.83,85.5,"3d out, occ 75% ≥ 65% → rack | Events: Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-08,Friday,3,301,Water View 301,water_view,319,369,520,51.2,75%,True,Parris Island USMC Graduation,1.2,355.83,46.1,"3d out, occ 75% ≥ 65% → rack | Events: Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-08,Friday,3,302,Water View 302,water_view,319,369,520,51.2,75%,True,Parris Island USMC Graduation,1.2,355.83,46.1,"3d out, occ 75% ≥ 65% → rack | Events: Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-08,Friday,3,303,Water View 303,water_view,329,369,530,51.9,75%,True,Parris Island USMC Graduation,1.2,355.83,48.9,"3d out, occ 75% ≥ 65% → rack | Events: Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-08,Friday,3,304,Water View 304,water_view,319,359,515,51.9,75%,True,Parris Island USMC Graduation,1.2,355.83,44.7,"3d out, occ 75% ≥ 65% → rack | Events: Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-08,Friday,3,305,Water View 305,water_view,329,369,530,51.9,75%,True,Parris Island USMC Graduation,1.2,355.83,48.9,"3d out, occ 75% ≥ 65% → rack | Events: Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-08,Friday,3,101,Garden Room 101,garden,269,299,430,51.4,75%,True,Parris Island USMC Graduation,1.2,355.83,20.8,"3d out, occ 75% ≥ 65% → rack | Events: Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-08,Friday,3,102,Garden Room 102,garden,269,299,430,51.4,75%,True,Parris Island USMC Graduation,1.2,355.83,20.8,"3d out, occ 75% ≥ 65% → rack | Events: Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-08,Friday,3,103,Garden Room 103,garden,279,299,440,52.2,75%,True,Parris Island USMC Graduation,1.2,355.83,23.7,"3d out, occ 75% ≥ 65% → rack | Events: Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-08,Friday,3,104,Garden Room 104,garden,269,289,425,52.3,75%,True,Parris Island USMC Graduation,1.2,355.83,19.4,"3d out, occ 75% ≥ 65% → rack | Events: Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-08,Friday,3,cottage,Private Cottage,cottage,489,549,790,52.2,75%,True,Parris Island USMC Graduation,1.2,355.83,122.0,"3d out, occ 75% ≥ 65% → rack | Events: Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-09,Saturday,4,201,Waterfront 201,waterfront,389,459,580,36.8,75%,True,Downtown Farmers Market,1.08,357.5,62.2,"4d out, occ 75% ≥ 65% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-09,Saturday,4,202,Waterfront 202,waterfront,389,459,580,36.8,75%,True,Downtown Farmers Market,1.08,357.5,62.2,"4d out, occ 75% ≥ 65% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-09,Saturday,4,203,Waterfront 203,waterfront,399,459,585,36.4,75%,True,Downtown Farmers Market,1.08,357.5,63.6,"4d out, occ 75% ≥ 65% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-09,Saturday,4,204,Waterfront 204,waterfront,409,459,595,37.1,75%,True,Downtown Farmers Market,1.08,357.5,66.4,"4d out, occ 75% ≥ 65% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-09,Saturday,4,301,Water View 301,water_view,319,369,470,36.6,75%,True,Downtown Farmers Market,1.08,357.5,31.5,"4d out, occ 75% ≥ 65% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-09,Saturday,4,302,Water View 302,water_view,319,369,470,36.6,75%,True,Downtown Farmers Market,1.08,357.5,31.5,"4d out, occ 75% ≥ 65% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-09,Saturday,4,303,Water View 303,water_view,329,369,475,36.1,75%,True,Downtown Farmers Market,1.08,357.5,32.9,"4d out, occ 75% ≥ 65% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-09,Saturday,4,304,Water View 304,water_view,319,359,465,37.2,75%,True,Downtown Farmers Market,1.08,357.5,30.1,"4d out, occ 75% ≥ 65% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-09,Saturday,4,305,Water View 305,water_view,329,369,475,36.1,75%,True,Downtown Farmers Market,1.08,357.5,32.9,"4d out, occ 75% ≥ 65% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-09,Saturday,4,101,Garden Room 101,garden,269,299,390,37.3,75%,True,Downtown Farmers Market,1.08,357.5,9.1,"4d out, occ 75% ≥ 65% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-09,Saturday,4,102,Garden Room 102,garden,269,299,390,37.3,75%,True,Downtown Farmers Market,1.08,357.5,9.1,"4d out, occ 75% ≥ 65% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-09,Saturday,4,103,Garden Room 103,garden,279,299,395,36.7,75%,True,Downtown Farmers Market,1.08,357.5,10.5,"4d out, occ 75% ≥ 65% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-09,Saturday,4,104,Garden Room 104,garden,269,289,380,36.2,75%,True,Downtown Farmers Market,1.08,357.5,6.3,"4d out, occ 75% ≥ 65% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-09,Saturday,4,cottage,Private Cottage,cottage,489,549,710,36.8,75%,True,Downtown Farmers Market,1.08,357.5,98.6,"4d out, occ 75% ≥ 65% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-10,Sunday,5,201,Waterfront 201,waterfront,389,459,465,9.7,75%,False,,1.0,311.67,49.2,"5d out, occ 75% ≥ 65% → rack"
2026-05-10,Sunday,5,202,Waterfront 202,waterfront,389,459,465,9.7,75%,False,,1.0,311.67,49.2,"5d out, occ 75% ≥ 65% → rack"
2026-05-10,Sunday,5,203,Waterfront 203,waterfront,399,459,470,9.6,75%,False,,1.0,311.67,50.8,"5d out, occ 75% ≥ 65% → rack"
2026-05-10,Sunday,5,204,Waterfront 204,waterfront,409,459,475,9.4,75%,False,,1.0,311.67,52.4,"5d out, occ 75% ≥ 65% → rack"
2026-05-10,Sunday,5,301,Water View 301,water_view,319,369,380,10.5,75%,False,,1.0,311.67,21.9,"5d out, occ 75% ≥ 65% → rack"
2026-05-10,Sunday,5,302,Water View 302,water_view,319,369,380,10.5,75%,False,,1.0,311.67,21.9,"5d out, occ 75% ≥ 65% → rack"
2026-05-10,Sunday,5,303,Water View 303,water_view,329,369,385,10.3,75%,False,,1.0,311.67,23.5,"5d out, occ 75% ≥ 65% → rack"
2026-05-10,Sunday,5,304,Water View 304,water_view,319,359,375,10.6,75%,False,,1.0,311.67,20.3,"5d out, occ 75% ≥ 65% → rack"
2026-05-10,Sunday,5,305,Water View 305,water_view,329,369,385,10.3,75%,False,,1.0,311.67,23.5,"5d out, occ 75% ≥ 65% → rack"
2026-05-10,Sunday,5,101,Garden Room 101,garden,269,299,310,9.2,75%,False,,1.0,311.67,-0.5,"5d out, occ 75% ≥ 65% → rack"
2026-05-10,Sunday,5,102,Garden Room 102,garden,269,299,310,9.2,75%,False,,1.0,311.67,-0.5,"5d out, occ 75% ≥ 65% → rack"
2026-05-10,Sunday,5,103,Garden Room 103,garden,279,299,320,10.7,75%,False,,1.0,311.67,2.7,"5d out, occ 75% ≥ 65% → rack"
2026-05-10,Sunday,5,104,Garden Room 104,garden,269,289,305,9.3,75%,False,,1.0,311.67,-2.1,"5d out, occ 75% ≥ 65% → rack"
2026-05-10,Sunday,5,cottage,Private Cottage,cottage,489,549,570,9.8,75%,False,,1.0,311.67,82.9,"5d out, occ 75% ≥ 65% → rack"
2026-05-11,Monday,6,201,Waterfront 201,waterfront,389,459,465,9.7,75%,False,,1.0,312.5,48.8,"6d out, occ 75% ≥ 65% → rack"
2026-05-11,Monday,6,202,Waterfront 202,waterfront,389,459,465,9.7,75%,False,,1.0,312.5,48.8,"6d out, occ 75% ≥ 65% → rack"
2026-05-11,Monday,6,203,Waterfront 203,waterfront,399,459,470,9.6,75%,False,,1.0,312.5,50.4,"6d out, occ 75% ≥ 65% → rack"
2026-05-11,Monday,6,204,Waterfront 204,waterfront,409,459,475,9.4,75%,False,,1.0,312.5,52.0,"6d out, occ 75% ≥ 65% → rack"
2026-05-11,Monday,6,301,Water View 301,water_view,319,369,380,10.5,75%,False,,1.0,312.5,21.6,"6d out, occ 75% ≥ 65% → rack"
2026-05-11,Monday,6,302,Water View 302,water_view,319,369,380,10.5,75%,False,,1.0,312.5,21.6,"6d out, occ 75% ≥ 65% → rack"
2026-05-11,Monday,6,303,Water View 303,water_view,329,369,385,10.3,75%,False,,1.0,312.5,23.2,"6d out, occ 75% ≥ 65% → rack"
2026-05-11,Monday,6,304,Water View 304,water_view,319,359,375,10.6,75%,False,,1.0,312.5,20.0,"6d out, occ 75% ≥ 65% → rack"
2026-05-11,Monday,6,305,Water View 305,water_view,329,369,385,10.3,75%,False,,1.0,312.5,23.2,"6d out, occ 75% ≥ 65% → rack"
2026-05-11,Monday,6,101,Garden Room 101,garden,269,299,310,9.2,75%,False,,1.0,312.5,-0.8,"6d out, occ 75% ≥ 65% → rack"
2026-05-11,Monday,6,102,Garden Room 102,garden,269,299,310,9.2,75%,False,,1.0,312.5,-0.8,"6d out, occ 75% ≥ 65% → rack"
2026-05-11,Monday,6,103,Garden Room 103,garden,279,299,320,10.7,75%,False,,1.0,312.5,2.4,"6d out, occ 75% ≥ 65% → rack"
2026-05-11,Monday,6,104,Garden Room 104,garden,269,289,305,9.3,75%,False,,1.0,312.5,-2.4,"6d out, occ 75% ≥ 65% → rack"
2026-05-11,Monday,6,cottage,Private Cottage,cottage,489,549,570,9.8,75%,False,,1.0,312.5,82.4,"6d out, occ 75% ≥ 65% → rack"
2026-05-12,Tuesday,7,201,Waterfront 201,waterfront,389,459,465,9.7,75%,False,,1.0,310.83,49.6,"7d out, occ 75% ≥ 70% → rack"
2026-05-12,Tuesday,7,202,Waterfront 202,waterfront,389,459,465,9.7,75%,False,,1.0,310.83,49.6,"7d out, occ 75% ≥ 70% → rack"
2026-05-12,Tuesday,7,203,Waterfront 203,waterfront,399,459,470,9.6,75%,False,,1.0,310.83,51.2,"7d out, occ 75% ≥ 70% → rack"
2026-05-12,Tuesday,7,204,Waterfront 204,waterfront,409,459,475,9.4,75%,False,,1.0,310.83,52.8,"7d out, occ 75% ≥ 70% → rack"
2026-05-12,Tuesday,7,301,Water View 301,water_view,319,369,380,10.5,75%,False,,1.0,310.83,22.3,"7d out, occ 75% ≥ 70% → rack"
2026-05-12,Tuesday,7,302,Water View 302,water_view,319,369,380,10.5,75%,False,,1.0,310.83,22.3,"7d out, occ 75% ≥ 70% → rack"
2026-05-12,Tuesday,7,303,Water View 303,water_view,329,369,385,10.3,75%,False,,1.0,310.83,23.9,"7d out, occ 75% ≥ 70% → rack"
2026-05-12,Tuesday,7,304,Water View 304,water_view,319,359,375,10.6,75%,False,,1.0,310.83,20.6,"7d out, occ 75% ≥ 70% → rack"
2026-05-12,Tuesday,7,305,Water View 305,water_view,329,369,385,10.3,75%,False,,1.0,310.83,23.9,"7d out, occ 75% ≥ 70% → rack"
2026-05-12,Tuesday,7,101,Garden Room 101,garden,269,299,310,9.2,75%,False,,1.0,310.83,-0.3,"7d out, occ 75% ≥ 70% → rack"
2026-05-12,Tuesday,7,102,Garden Room 102,garden,269,299,310,9.2,75%,False,,1.0,310.83,-0.3,"7d out, occ 75% ≥ 70% → rack"
2026-05-12,Tuesday,7,103,Garden Room 103,garden,279,299,320,10.7,75%,False,,1.0,310.83,2.9,"7d out, occ 75% ≥ 70% → rack"
2026-05-12,Tuesday,7,104,Garden Room 104,garden,269,289,305,9.3,75%,False,,1.0,310.83,-1.9,"7d out, occ 75% ≥ 70% → rack"
2026-05-12,Tuesday,7,cottage,Private Cottage,cottage,489,549,570,9.8,75%,False,,1.0,310.83,83.4,"7d out, occ 75% ≥ 70% → rack"
2026-05-13,Wednesday,8,201,Waterfront 201,waterfront,389,459,465,9.7,75%,False,,1.0,311.67,49.2,"8d out, occ 75% ≥ 70% → rack"
2026-05-13,Wednesday,8,202,Waterfront 202,waterfront,389,459,465,9.7,75%,False,,1.0,311.67,49.2,"8d out, occ 75% ≥ 70% → rack"
2026-05-13,Wednesday,8,203,Waterfront 203,waterfront,399,459,470,9.6,75%,False,,1.0,311.67,50.8,"8d out, occ 75% ≥ 70% → rack"
2026-05-13,Wednesday,8,204,Waterfront 204,waterfront,409,459,475,9.4,75%,False,,1.0,311.67,52.4,"8d out, occ 75% ≥ 70% → rack"
2026-05-13,Wednesday,8,301,Water View 301,water_view,319,369,380,10.5,75%,False,,1.0,311.67,21.9,"8d out, occ 75% ≥ 70% → rack"
2026-05-13,Wednesday,8,302,Water View 302,water_view,319,369,380,10.5,75%,False,,1.0,311.67,21.9,"8d out, occ 75% ≥ 70% → rack"
2026-05-13,Wednesday,8,303,Water View 303,water_view,329,369,385,10.3,75%,False,,1.0,311.67,23.5,"8d out, occ 75% ≥ 70% → rack"
2026-05-13,Wednesday,8,304,Water View 304,water_view,319,359,375,10.6,75%,False,,1.0,311.67,20.3,"8d out, occ 75% ≥ 70% → rack"
2026-05-13,Wednesday,8,305,Water View 305,water_view,329,369,385,10.3,75%,False,,1.0,311.67,23.5,"8d out, occ 75% ≥ 70% → rack"
2026-05-13,Wednesday,8,101,Garden Room 101,garden,269,299,310,9.2,75%,False,,1.0,311.67,-0.5,"8d out, occ 75% ≥ 70% → rack"
2026-05-13,Wednesday,8,102,Garden Room 102,garden,269,299,310,9.2,75%,False,,1.0,311.67,-0.5,"8d out, occ 75% ≥ 70% → rack"
2026-05-13,Wednesday,8,103,Garden Room 103,garden,279,299,320,10.7,75%,False,,1.0,311.67,2.7,"8d out, occ 75% ≥ 70% → rack"
2026-05-13,Wednesday,8,104,Garden Room 104,garden,269,289,305,9.3,75%,False,,1.0,311.67,-2.1,"8d out, occ 75% ≥ 70% → rack"
2026-05-13,Wednesday,8,cottage,Private Cottage,cottage,489,549,570,9.8,75%,False,,1.0,311.67,82.9,"8d out, occ 75% ≥ 70% → rack"
2026-05-14,Thursday,9,201,Waterfront 201,waterfront,389,459,465,9.7,75%,False,,1.0,313.33,48.4,"9d out, occ 75% ≥ 70% → rack"
2026-05-14,Thursday,9,202,Waterfront 202,waterfront,389,459,465,9.7,75%,False,,1.0,313.33,48.4,"9d out, occ 75% ≥ 70% → rack"
2026-05-14,Thursday,9,203,Waterfront 203,waterfront,399,459,470,9.6,75%,False,,1.0,313.33,50.0,"9d out, occ 75% ≥ 70% → rack"
2026-05-14,Thursday,9,204,Waterfront 204,waterfront,409,459,475,9.4,75%,False,,1.0,313.33,51.6,"9d out, occ 75% ≥ 70% → rack"
2026-05-14,Thursday,9,301,Water View 301,water_view,319,369,380,10.5,75%,False,,1.0,313.33,21.3,"9d out, occ 75% ≥ 70% → rack"
2026-05-14,Thursday,9,302,Water View 302,water_view,319,369,380,10.5,75%,False,,1.0,313.33,21.3,"9d out, occ 75% ≥ 70% → rack"
2026-05-14,Thursday,9,303,Water View 303,water_view,329,369,385,10.3,75%,False,,1.0,313.33,22.9,"9d out, occ 75% ≥ 70% → rack"
2026-05-14,Thursday,9,304,Water View 304,water_view,319,359,375,10.6,75%,False,,1.0,313.33,19.7,"9d out, occ 75% ≥ 70% → rack"
2026-05-14,Thursday,9,305,Water View 305,water_view,329,369,385,10.3,75%,False,,1.0,313.33,22.9,"9d out, occ 75% ≥ 70% → rack"
2026-05-14,Thursday,9,101,Garden Room 101,garden,269,299,310,9.2,75%,False,,1.0,313.33,-1.1,"9d out, occ 75% ≥ 70% → rack"
2026-05-14,Thursday,9,102,Garden Room 102,garden,269,299,310,9.2,75%,False,,1.0,313.33,-1.1,"9d out, occ 75% ≥ 70% → rack"
2026-05-14,Thursday,9,103,Garden Room 103,garden,279,299,320,10.7,75%,False,,1.0,313.33,2.1,"9d out, occ 75% ≥ 70% → rack"
2026-05-14,Thursday,9,104,Garden Room 104,garden,269,289,305,9.3,75%,False,,1.0,313.33,-2.7,"9d out, occ 75% ≥ 70% → rack"
2026-05-14,Thursday,9,cottage,Private Cottage,cottage,489,549,570,9.8,75%,False,,1.0,313.33,81.9,"9d out, occ 75% ≥ 70% → rack"
2026-05-15,Friday,10,201,Waterfront 201,waterfront,389,459,535,26.2,75%,True,,1.0,359.17,49.0,"10d out, occ 75% ≥ 70% → rack | Weekend +15% (Fri/Sat)"
2026-05-15,Friday,10,202,Waterfront 202,waterfront,389,459,535,26.2,75%,True,,1.0,359.17,49.0,"10d out, occ 75% ≥ 70% → rack | Weekend +15% (Fri/Sat)"
2026-05-15,Friday,10,203,Waterfront 203,waterfront,399,459,545,27.0,75%,True,,1.0,359.17,51.7,"10d out, occ 75% ≥ 70% → rack | Weekend +15% (Fri/Sat)"
2026-05-15,Friday,10,204,Waterfront 204,waterfront,409,459,550,26.7,75%,True,,1.0,359.17,53.1,"10d out, occ 75% ≥ 70% → rack | Weekend +15% (Fri/Sat)"
2026-05-15,Friday,10,301,Water View 301,water_view,319,369,435,26.5,75%,True,,1.0,359.17,21.1,"10d out, occ 75% ≥ 70% → rack | Weekend +15% (Fri/Sat)"
2026-05-15,Friday,10,302,Water View 302,water_view,319,369,435,26.5,75%,True,,1.0,359.17,21.1,"10d out, occ 75% ≥ 70% → rack | Weekend +15% (Fri/Sat)"
2026-05-15,Friday,10,303,Water View 303,water_view,329,369,440,26.1,75%,True,,1.0,359.17,22.5,"10d out, occ 75% ≥ 70% → rack | Weekend +15% (Fri/Sat)"
2026-05-15,Friday,10,304,Water View 304,water_view,319,359,430,26.8,75%,True,,1.0,359.17,19.7,"10d out, occ 75% ≥ 70% → rack | Weekend +15% (Fri/Sat)"
2026-05-15,Friday,10,305,Water View 305,water_view,329,369,440,26.1,75%,True,,1.0,359.17,22.5,"10d out, occ 75% ≥ 70% → rack | Weekend +15% (Fri/Sat)"
2026-05-15,Friday,10,101,Garden Room 101,garden,269,299,360,26.8,75%,True,,1.0,359.17,0.2,"10d out, occ 75% ≥ 70% → rack | Weekend +15% (Fri/Sat)"
2026-05-15,Friday,10,102,Garden Room 102,garden,269,299,360,26.8,75%,True,,1.0,359.17,0.2,"10d out, occ 75% ≥ 70% → rack | Weekend +15% (Fri/Sat)"
2026-05-15,Friday,10,103,Garden Room 103,garden,279,299,365,26.3,75%,True,,1.0,359.17,1.6,"10d out, occ 75% ≥ 70% → rack | Weekend +15% (Fri/Sat)"
2026-05-15,Friday,10,104,Garden Room 104,garden,269,289,355,27.2,75%,True,,1.0,359.17,-1.2,"10d out, occ 75% ≥ 70% → rack | Weekend +15% (Fri/Sat)"
2026-05-15,Friday,10,cottage,Private Cottage,cottage,489,549,655,26.2,75%,True,,1.0,359.17,82.4,"10d out, occ 75% ≥ 70% → rack | Weekend +15% (Fri/Sat)"
2026-05-16,Saturday,11,201,Waterfront 201,waterfront,389,459,580,36.8,75%,True,Downtown Farmers Market,1.08,359.17,61.5,"11d out, occ 75% ≥ 70% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
2026-05-16,Saturday,11,202,Waterfront 202,waterfront,389,459,580,36.8,75%,True,Downtown Farmers Market,1.08,359.17,61.5,"11d out, occ 75% ≥ 70% → rack | Events: Downtown Farmers Market (×1.08) | Weekend +15% (Fri/Sat)"
