date,day_of_week,days_out,room_id,room_name,tier,rack_low,rack_high,recommended_rate,rate_vs_rack_pct,occupancy_assumed,is_weekend,active_events,event_multiplier,competitor_avg,rate_vs_comp_pct,reasoning
2026-05-19,Tuesday,1,201,Waterfront 201,waterfront,389,459,450,6.1,75%,False,,1.0,313.33,43.6,"Last-minute (1d), slight −3% to close"
2026-05-19,Tuesday,1,202,Waterfront 202,waterfront,389,459,450,6.1,75%,False,,1.0,313.33,43.6,"Last-minute (1d), slight −3% to close"
2026-05-19,Tuesday,1,203,Waterfront 203,waterfront,399,459,460,7.2,75%,False,,1.0,313.33,46.8,"Last-minute (1d), slight −3% to close"
2026-05-19,Tuesday,1,204,Waterfront 204,waterfront,409,459,465,7.1,75%,False,,1.0,313.33,48.4,"Last-minute (1d), slight −3% to close"
2026-05-19,Tuesday,1,301,Water View 301,water_view,319,369,365,6.1,75%,False,,1.0,313.33,16.5,"Last-minute (1d), slight −3% to close"
2026-05-19,Tuesday,1,302,Water View 302,water_view,319,369,365,6.1,75%,False,,1.0,313.33,16.5,"Last-minute (1d), slight −3% to close"
2026-05-19,Tuesday,1,303,Water View 303,water_view,329,369,370,6.0,75%,False,,1.0,313.33,18.1,"Last-minute (1d), slight −3% to close"
2026-05-19,Tuesday,1,304,Water View 304,water_view,319,359,360,6.2,75%,False,,1.0,313.33,14.9,"Last-minute (1d), slight −3% to close"
2026-05-19,Tuesday,1,305,Water View 305,water_view,329,369,370,6.0,75%,False,,1.0,313.33,18.1,"Last-minute (1d), slight −3% to close"
2026-05-19,Tuesday,1,101,Garden Room 101,garden,269,299,305,7.4,75%,False,,1.0,313.33,-2.7,"Last-minute (1d), slight −3% to close"
2026-05-19,Tuesday,1,102,Garden Room 102,garden,269,299,305,7.4,75%,False,,1.0,313.33,-2.7,"Last-minute (1d), slight −3% to close"
2026-05-19,Tuesday,1,103,Garden Room 103,garden,279,299,310,7.3,75%,False,,1.0,313.33,-1.1,"Last-minute (1d), slight −3% to close"
2026-05-19,Tuesday,1,104,Garden Room 104,garden,269,289,300,7.5,75%,False,,1.0,313.33,-4.3,"Last-minute (1d), slight −3% to close"
2026-05-19,Tuesday,1,cottage,Private Cottage,cottage,489,549,555,6.9,75%,False,,1.0,313.33,77.1,"Last-minute (1d), slight −3% to close"
2026-05-20,Wednesday,2,201,Waterfront 201,waterfront,389,459,550,29.7,75%,False,Original Gullah Festival,1.175,354.17,55.3,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,2,202,Waterfront 202,waterfront,389,459,550,29.7,75%,False,Original Gullah Festival,1.175,354.17,55.3,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,2,203,Waterfront 203,waterfront,399,459,555,29.4,75%,False,Original Gullah Festival,1.175,354.17,56.7,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,2,204,Waterfront 204,waterfront,409,459,560,29.0,75%,False,Original Gullah Festival,1.175,354.17,58.1,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,2,301,Water View 301,water_view,319,369,445,29.4,75%,False,Original Gullah Festival,1.175,354.17,25.6,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,2,302,Water View 302,water_view,319,369,445,29.4,75%,False,Original Gullah Festival,1.175,354.17,25.6,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,2,303,Water View 303,water_view,329,369,450,28.9,75%,False,Original Gullah Festival,1.175,354.17,27.1,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,2,304,Water View 304,water_view,319,359,440,29.8,75%,False,Original Gullah Festival,1.175,354.17,24.2,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,2,305,Water View 305,water_view,329,369,450,28.9,75%,False,Original Gullah Festival,1.175,354.17,27.1,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,2,101,Garden Room 101,garden,269,299,365,28.5,75%,False,Original Gullah Festival,1.175,354.17,3.1,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,2,102,Garden Room 102,garden,269,299,365,28.5,75%,False,Original Gullah Festival,1.175,354.17,3.1,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,2,103,Garden Room 103,garden,279,299,375,29.8,75%,False,Original Gullah Festival,1.175,354.17,5.9,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,2,104,Garden Room 104,garden,269,289,360,29.0,75%,False,Original Gullah Festival,1.175,354.17,1.6,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-20,Wednesday,2,cottage,Private Cottage,cottage,489,549,670,29.1,75%,False,Original Gullah Festival,1.175,354.17,89.2,"Last-minute (2d), slight −3% to close | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,3,201,Waterfront 201,waterfront,389,459,550,29.7,75%,False,Original Gullah Festival,1.175,351.67,56.4,"3d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,3,202,Waterfront 202,waterfront,389,459,550,29.7,75%,False,Original Gullah Festival,1.175,351.67,56.4,"3d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,3,203,Waterfront 203,waterfront,399,459,555,29.4,75%,False,Original Gullah Festival,1.175,351.67,57.8,"3d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,3,204,Waterfront 204,waterfront,409,459,560,29.0,75%,False,Original Gullah Festival,1.175,351.67,59.2,"3d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,3,301,Water View 301,water_view,319,369,445,29.4,75%,False,Original Gullah Festival,1.175,351.67,26.5,"3d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,3,302,Water View 302,water_view,319,369,445,29.4,75%,False,Original Gullah Festival,1.175,351.67,26.5,"3d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,3,303,Water View 303,water_view,329,369,450,28.9,75%,False,Original Gullah Festival,1.175,351.67,28.0,"3d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,3,304,Water View 304,water_view,319,359,440,29.8,75%,False,Original Gullah Festival,1.175,351.67,25.1,"3d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,3,305,Water View 305,water_view,329,369,450,28.9,75%,False,Original Gullah Festival,1.175,351.67,28.0,"3d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,3,101,Garden Room 101,garden,269,299,365,28.5,75%,False,Original Gullah Festival,1.175,351.67,3.8,"3d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,3,102,Garden Room 102,garden,269,299,365,28.5,75%,False,Original Gullah Festival,1.175,351.67,3.8,"3d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,3,103,Garden Room 103,garden,279,299,375,29.8,75%,False,Original Gullah Festival,1.175,351.67,6.6,"3d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,3,104,Garden Room 104,garden,269,289,360,29.0,75%,False,Original Gullah Festival,1.175,351.67,2.4,"3d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.18)"
2026-05-21,Thursday,3,cottage,Private Cottage,cottage,489,549,670,29.1,75%,False,Original Gullah Festival,1.175,351.67,90.5,"3d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.18)"
2026-05-22,Friday,4,201,Waterfront 201,waterfront,389,459,645,52.1,75%,True,Original Gullah Festival; Parris Island USMC Graduation,1.2,359.17,79.6,"4d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-22,Friday,4,202,Waterfront 202,waterfront,389,459,645,52.1,75%,True,Original Gullah Festival; Parris Island USMC Graduation,1.2,359.17,79.6,"4d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-22,Friday,4,203,Waterfront 203,waterfront,399,459,650,51.5,75%,True,Original Gullah Festival; Parris Island USMC Graduation,1.2,359.17,81.0,"4d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-22,Friday,4,204,Waterfront 204,waterfront,409,459,660,52.1,75%,True,Original Gullah Festival; Parris Island USMC Graduation,1.2,359.17,83.8,"4d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-22,Friday,4,301,Water View 301,water_view,319,369,520,51.2,75%,True,Original Gullah Festival; Parris Island USMC Graduation,1.2,359.17,44.8,"4d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-22,Friday,4,302,Water View 302,water_view,319,369,520,51.2,75%,True,Original Gullah Festival; Parris Island USMC Graduation,1.2,359.17,44.8,"4d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-22,Friday,4,303,Water View 303,water_view,329,369,530,51.9,75%,True,Original Gullah Festival; Parris Island USMC Graduation,1.2,359.17,47.6,"4d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-22,Friday,4,304,Water View 304,water_view,319,359,515,51.9,75%,True,Original Gullah Festival; Parris Island USMC Graduation,1.2,359.17,43.4,"4d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-22,Friday,4,305,Water View 305,water_view,329,369,530,51.9,75%,True,Original Gullah Festival; Parris Island USMC Graduation,1.2,359.17,47.6,"4d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-22,Friday,4,101,Garden Room 101,garden,269,299,430,51.4,75%,True,Original Gullah Festival; Parris Island USMC Graduation,1.2,359.17,19.7,"4d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-22,Friday,4,102,Garden Room 102,garden,269,299,430,51.4,75%,True,Original Gullah Festival; Parris Island USMC Graduation,1.2,359.17,19.7,"4d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-22,Friday,4,103,Garden Room 103,garden,279,299,440,52.2,75%,True,Original Gullah Festival; Parris Island USMC Graduation,1.2,359.17,22.5,"4d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-22,Friday,4,104,Garden Room 104,garden,269,289,425,52.3,75%,True,Original Gullah Festival; Parris Island USMC Graduation,1.2,359.17,18.3,"4d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-22,Friday,4,cottage,Private Cottage,cottage,489,549,790,52.2,75%,True,Original Gullah Festival; Parris Island USMC Graduation,1.2,359.17,120.0,"4d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Parris Island USMC Graduation (×1.20) | Weekend +15% (Fri/Sat)"
2026-05-23,Saturday,5,201,Waterfront 201,waterfront,389,459,725,71.0,75%,True,Original Gullah Festival; Downtown Farmers Market,1.35,389.17,86.3,"5d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Downtown Farmers Market (×1.35) | Weekend +15% (Fri/Sat)"
2026-05-23,Saturday,5,202,Waterfront 202,waterfront,389,459,725,71.0,75%,True,Original Gullah Festival; Downtown Farmers Market,1.35,389.17,86.3,"5d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Downtown Farmers Market (×1.35) | Weekend +15% (Fri/Sat)"
2026-05-23,Saturday,5,203,Waterfront 203,waterfront,399,459,735,71.3,75%,True,Original Gullah Festival; Downtown Farmers Market,1.35,389.17,88.9,"5d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Downtown Farmers Market (×1.35) | Weekend +15% (Fri/Sat)"
2026-05-23,Saturday,5,204,Waterfront 204,waterfront,409,459,740,70.5,75%,True,Original Gullah Festival; Downtown Farmers Market,1.35,389.17,90.1,"5d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Downtown Farmers Market (×1.35) | Weekend +15% (Fri/Sat)"
2026-05-23,Saturday,5,301,Water View 301,water_view,319,369,585,70.1,75%,True,Original Gullah Festival; Downtown Farmers Market,1.35,389.17,50.3,"5d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Downtown Farmers Market (×1.35) | Weekend +15% (Fri/Sat)"
2026-05-23,Saturday,5,302,Water View 302,water_view,319,369,585,70.1,75%,True,Original Gullah Festival; Downtown Farmers Market,1.35,389.17,50.3,"5d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Downtown Farmers Market (×1.35) | Weekend +15% (Fri/Sat)"
2026-05-23,Saturday,5,303,Water View 303,water_view,329,369,595,70.5,75%,True,Original Gullah Festival; Downtown Farmers Market,1.35,389.17,52.9,"5d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Downtown Farmers Market (×1.35) | Weekend +15% (Fri/Sat)"
2026-05-23,Saturday,5,304,Water View 304,water_view,319,359,580,71.1,75%,True,Original Gullah Festival; Downtown Farmers Market,1.35,389.17,49.0,"5d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Downtown Farmers Market (×1.35) | Weekend +15% (Fri/Sat)"
2026-05-23,Saturday,5,305,Water View 305,water_view,329,369,595,70.5,75%,True,Original Gullah Festival; Downtown Farmers Market,1.35,389.17,52.9,"5d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Downtown Farmers Market (×1.35) | Weekend +15% (Fri/Sat)"
2026-05-23,Saturday,5,101,Garden Room 101,garden,269,299,485,70.8,75%,True,Original Gullah Festival; Downtown Farmers Market,1.35,389.17,24.6,"5d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Downtown Farmers Market (×1.35) | Weekend +15% (Fri/Sat)"
2026-05-23,Saturday,5,102,Garden Room 102,garden,269,299,485,70.8,75%,True,Original Gullah Festival; Downtown Farmers Market,1.35,389.17,24.6,"5d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Downtown Farmers Market (×1.35) | Weekend +15% (Fri/Sat)"
2026-05-23,Saturday,5,103,Garden Room 103,garden,279,299,495,71.3,75%,True,Original Gullah Festival; Downtown Farmers Market,1.35,389.17,27.2,"5d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Downtown Farmers Market (×1.35) | Weekend +15% (Fri/Sat)"
2026-05-23,Saturday,5,104,Garden Room 104,garden,269,289,475,70.3,75%,True,Original Gullah Festival; Downtown Farmers Market,1.35,389.17,22.1,"5d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Downtown Farmers Market (×1.35) | Weekend +15% (Fri/Sat)"
2026-05-23,Saturday,5,cottage,Private Cottage,cottage,489,549,885,70.5,75%,True,Original Gullah Festival; Downtown Farmers Market,1.35,389.17,127.4,"5d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival, Downtown Farmers Market (×1.35) | Weekend +15% (Fri/Sat)"
2026-05-24,Sunday,6,201,Waterfront 201,waterfront,389,459,630,48.6,75%,False,Original Gullah Festival,1.35,393.33,60.2,"6d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-24,Sunday,6,202,Waterfront 202,waterfront,389,459,630,48.6,75%,False,Original Gullah Festival,1.35,393.33,60.2,"6d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-24,Sunday,6,203,Waterfront 203,waterfront,399,459,635,48.0,75%,False,Original Gullah Festival,1.35,393.33,61.4,"6d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-24,Sunday,6,204,Waterfront 204,waterfront,409,459,645,48.6,75%,False,Original Gullah Festival,1.35,393.33,64.0,"6d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-24,Sunday,6,301,Water View 301,water_view,319,369,510,48.3,75%,False,Original Gullah Festival,1.35,393.33,29.7,"6d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-24,Sunday,6,302,Water View 302,water_view,319,369,510,48.3,75%,False,Original Gullah Festival,1.35,393.33,29.7,"6d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-24,Sunday,6,303,Water View 303,water_view,329,369,520,49.0,75%,False,Original Gullah Festival,1.35,393.33,32.2,"6d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-24,Sunday,6,304,Water View 304,water_view,319,359,505,49.0,75%,False,Original Gullah Festival,1.35,393.33,28.4,"6d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-24,Sunday,6,305,Water View 305,water_view,329,369,520,49.0,75%,False,Original Gullah Festival,1.35,393.33,32.2,"6d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-24,Sunday,6,101,Garden Room 101,garden,269,299,420,47.9,75%,False,Original Gullah Festival,1.35,393.33,6.8,"6d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-24,Sunday,6,102,Garden Room 102,garden,269,299,420,47.9,75%,False,Original Gullah Festival,1.35,393.33,6.8,"6d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-24,Sunday,6,103,Garden Room 103,garden,279,299,430,48.8,75%,False,Original Gullah Festival,1.35,393.33,9.3,"6d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-24,Sunday,6,104,Garden Room 104,garden,269,289,415,48.7,75%,False,Original Gullah Festival,1.35,393.33,5.5,"6d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-24,Sunday,6,cottage,Private Cottage,cottage,489,549,770,48.4,75%,False,Original Gullah Festival,1.35,393.33,95.8,"6d out, occ 75% ≥ 65% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-25,Monday,7,201,Waterfront 201,waterfront,389,459,630,48.6,75%,False,Original Gullah Festival,1.35,389.17,61.9,"7d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-25,Monday,7,202,Waterfront 202,waterfront,389,459,630,48.6,75%,False,Original Gullah Festival,1.35,389.17,61.9,"7d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-25,Monday,7,203,Waterfront 203,waterfront,399,459,635,48.0,75%,False,Original Gullah Festival,1.35,389.17,63.2,"7d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-25,Monday,7,204,Waterfront 204,waterfront,409,459,645,48.6,75%,False,Original Gullah Festival,1.35,389.17,65.7,"7d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-25,Monday,7,301,Water View 301,water_view,319,369,510,48.3,75%,False,Original Gullah Festival,1.35,389.17,31.0,"7d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-25,Monday,7,302,Water View 302,water_view,319,369,510,48.3,75%,False,Original Gullah Festival,1.35,389.17,31.0,"7d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-25,Monday,7,303,Water View 303,water_view,329,369,520,49.0,75%,False,Original Gullah Festival,1.35,389.17,33.6,"7d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-25,Monday,7,304,Water View 304,water_view,319,359,505,49.0,75%,False,Original Gullah Festival,1.35,389.17,29.8,"7d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-25,Monday,7,305,Water View 305,water_view,329,369,520,49.0,75%,False,Original Gullah Festival,1.35,389.17,33.6,"7d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-25,Monday,7,101,Garden Room 101,garden,269,299,420,47.9,75%,False,Original Gullah Festival,1.35,389.17,7.9,"7d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-25,Monday,7,102,Garden Room 102,garden,269,299,420,47.9,75%,False,Original Gullah Festival,1.35,389.17,7.9,"7d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-25,Monday,7,103,Garden Room 103,garden,279,299,430,48.8,75%,False,Original Gullah Festival,1.35,389.17,10.5,"7d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-25,Monday,7,104,Garden Room 104,garden,269,289,415,48.7,75%,False,Original Gullah Festival,1.35,389.17,6.6,"7d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-25,Monday,7,cottage,Private Cottage,cottage,489,549,770,48.4,75%,False,Original Gullah Festival,1.35,389.17,97.9,"7d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-26,Tuesday,8,201,Waterfront 201,waterfront,389,459,630,48.6,75%,False,Original Gullah Festival,1.35,385.83,63.3,"8d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-26,Tuesday,8,202,Waterfront 202,waterfront,389,459,630,48.6,75%,False,Original Gullah Festival,1.35,385.83,63.3,"8d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-26,Tuesday,8,203,Waterfront 203,waterfront,399,459,635,48.0,75%,False,Original Gullah Festival,1.35,385.83,64.6,"8d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-26,Tuesday,8,204,Waterfront 204,waterfront,409,459,645,48.6,75%,False,Original Gullah Festival,1.35,385.83,67.2,"8d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-26,Tuesday,8,301,Water View 301,water_view,319,369,510,48.3,75%,False,Original Gullah Festival,1.35,385.83,32.2,"8d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-26,Tuesday,8,302,Water View 302,water_view,319,369,510,48.3,75%,False,Original Gullah Festival,1.35,385.83,32.2,"8d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-26,Tuesday,8,303,Water View 303,water_view,329,369,520,49.0,75%,False,Original Gullah Festival,1.35,385.83,34.8,"8d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-26,Tuesday,8,304,Water View 304,water_view,319,359,505,49.0,75%,False,Original Gullah Festival,1.35,385.83,30.9,"8d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-26,Tuesday,8,305,Water View 305,water_view,329,369,520,49.0,75%,False,Original Gullah Festival,1.35,385.83,34.8,"8d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-26,Tuesday,8,101,Garden Room 101,garden,269,299,420,47.9,75%,False,Original Gullah Festival,1.35,385.83,8.9,"8d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-26,Tuesday,8,102,Garden Room 102,garden,269,299,420,47.9,75%,False,Original Gullah Festival,1.35,385.83,8.9,"8d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-26,Tuesday,8,103,Garden Room 103,garden,279,299,430,48.8,75%,False,Original Gullah Festival,1.35,385.83,11.4,"8d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-26,Tuesday,8,104,Garden Room 104,garden,269,289,415,48.7,75%,False,Original Gullah Festival,1.35,385.83,7.6,"8d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-26,Tuesday,8,cottage,Private Cottage,cottage,489,549,770,48.4,75%,False,Original Gullah Festival,1.35,385.83,99.6,"8d out, occ 75% ≥ 70% → rack | Events: Original Gullah Festival (×1.35)"
2026-05-27,Wednesday,9,201,Waterfront 201,waterfront,389,459,465,9.7,75%,False,,1.0,310.83,49.6,"9d out, occ 75% ≥ 70% → rack"
2026-05-27,Wednesday,9,202,Waterfront 202,waterfront,389,459,465,9.7,75%,False,,1.0,310.83,49.6,"9d out, occ 75% ≥ 70% → rack"
2026-05-27,Wednesday,9,203,Waterfront 203,waterfront,399,459,470,9.6,75%,False,,1.0,310.83,51.2,"9d out, occ 75% ≥ 70% → rack"
